# Rayleigh ZZ
# 75710 station pairs
# Periods:                         2.5   20.0
# lat1    lon1   lat2    lon2    ttime  ttime std
46.0835 10.9587 46.9091 13.0787    nan  54.78 0.1
46.0438 14.5278 47.9629 16.3971    nan  75.31 0.1
43.3821 12.4066 48.8640 14.2845    nan 187.33 0.1
47.0784 13.3447 45.6378 11.2099    nan  67.87 0.1
43.6189 11.9517 48.4470 18.3359    nan 214.11 0.1
47.1968 12.7209 45.3443 12.3182    nan  60.97 0.1
43.7956 10.9795 48.7156 17.1041    nan 215.90 0.1
46.5491 13.1481 47.4797 13.1260    nan  30.93 0.1
47.4972 11.1131 46.0438 14.5278    nan  90.42 0.1
46.4610 15.5018 46.2990 12.8134    nan  60.20 0.1
45.6335 11.9713 46.1012 10.7075    nan  32.29 0.1
46.4569 12.8814 46.1012 10.7075    nan  50.43 0.1
46.2281 13.7368 46.8066 12.2636    nan  38.12 0.1
48.7287 16.5904 44.9592 12.4323    nan 154.05 0.1
47.6807 16.5567 45.9609 11.3202    nan 132.36 0.1
44.3242  8.3459 48.2131 14.1367    nan 187.54 0.1
48.3014 14.6496 45.6225  8.3610    nan 166.08 0.1
45.9348 14.4434 47.8693 12.3915    nan  78.95 0.1
47.7122  8.2526 48.6044 17.6747    nan 200.37 0.1
46.6543 11.5434 47.0139 13.1864    nan  38.71 0.1
48.8666 11.3742 46.4952 11.3185    nan  76.68 0.1
46.1012 10.7075 46.2990 12.8134    nan  47.98 0.1
43.4981 12.9415 44.7488 17.1839    nan 109.32 0.1
46.7568  8.1512 43.6189 11.9517    nan 142.70 0.1
46.4136 10.0231 46.3255 11.6048    nan  36.58 0.1
45.6378 11.2099 47.2054 14.1072    nan  83.51 0.1
48.1219 12.5972 45.8934 14.0643    nan  80.27 0.1
47.3448 11.1037 46.2987 10.5510    nan  37.98 0.1
48.7719  9.1950 45.5043 15.2518    nan 170.81 0.1
46.9091 13.0787 47.0984  8.9252    nan  94.56 0.1
43.9142 10.4915 45.8033 14.8393    nan 120.22 0.1
46.4428 13.5650 46.4779 10.0989    nan  79.41 0.1
45.5311 14.8101 46.4530 10.5789    nan  99.40 0.1
47.2834 16.7056 46.4530 10.5789    nan 142.99 0.1
43.3292 11.9663 44.5359 10.5961    nan  55.42 0.1
46.3176 11.0921 47.2418 13.8039    nan  68.75 0.1
47.6997 16.2963 46.2990 12.8134    nan  92.18 0.1
45.6468 11.0721 46.6894 13.9606    nan  74.25 0.1
46.5254 12.7139 46.4779 10.0989    nan  60.93 0.1
43.7219 10.5250 46.4428 13.5650    nan 115.06 0.1
46.4832  9.4496 44.3242  8.3459    nan  77.62 0.1
46.0174 10.8090 47.2418 13.8039    nan  78.92 0.1
46.4258 12.7419 47.4070 10.2934    nan  65.48 0.1
44.8658 11.0031 47.4301 13.7610    nan 105.65 0.1
47.2505 15.5232 46.2340 13.2438    nan  61.94 0.1
44.7488 17.1839 46.5036 11.9869    nan 130.77 0.1
47.0378 11.7090 43.6189 11.9517    nan 116.63 0.1
45.4356 17.8482 45.6048 10.9697    nan 152.49 0.1
46.6117 10.6308 46.2990 12.8134    nan  50.29 0.1
47.1712 17.5348 46.1927 12.4166    nan 118.50 0.1
46.4075 13.3540 48.6044 17.6747    nan 121.10 0.1
46.8468  9.0083 46.1927 12.4166    nan  82.07 0.1
48.1230 13.3063 48.3636 10.4021    nan  62.23 0.1
46.4396 11.0181 46.9811 13.6892    nan  64.06 0.1
46.4630 11.3778 46.4003 12.6250    nan  28.68 0.1
47.9797 11.7188 48.4530  8.9261    nan  60.14 0.1
45.4056  9.9307 46.9091 13.0787    nan  86.52 0.1
45.9595 10.9436 44.5825 12.0057    nan  49.13 0.1
47.0211 10.7291 46.2990 12.8134    nan  53.22 0.1
46.4703 16.7755 48.3483 15.1619    nan  69.86 0.1
44.0624 10.5970 45.7753 10.6286    nan  60.20 0.1
43.3292 11.9663 47.6040 15.5860    nan 165.70 0.1
44.0624 10.5970 48.3067 11.9233    nan 145.76 0.1
47.3789 12.3084 45.3135 10.6628    nan  77.32 0.1
47.4301 13.7610 48.1400  9.1994    nan 101.76 0.1
47.9797 11.7188 48.9894  8.4921    nan  73.38 0.1
45.8808 11.1884 47.2054 14.1072    nan  79.62 0.1
47.9108 11.2213 43.3666 12.5715    nan 157.09 0.1
47.6799 10.1071 46.5272 12.1748    nan  60.39 0.1
45.9922 12.1051 45.0167 12.0335    nan  32.21 0.1
45.9595 10.9436 48.4940 18.8361    nan 193.66 0.1
48.1639 11.2768 47.1547 18.8341    nan 166.92 0.1
47.6353 13.0275 46.1312 16.4554    nan  91.89 0.1
46.1880 11.0228 46.6395 13.2718    nan  52.85 0.1
46.4136 10.0231 46.1808  9.1126  24.83    nan 0.1
44.0260 10.4821 45.9164 17.8160    nan 182.23 0.1
47.4672  9.2442 46.0322 13.8877    nan 114.52 0.1
46.8257  9.1117 44.1122  8.0662    nan  83.49 0.1
46.9480 12.0787 45.1371  9.3837    nan  86.51 0.1
47.7405 12.8671 46.4428 13.5650    nan  45.30 0.1
46.8642 16.5276 47.3535 13.6628    nan  66.08 0.1
44.0260 10.4821 45.9595 10.9436    nan  67.94 0.1
45.3251 14.4828 46.0807 14.2613  29.87    nan 0.1
47.6799 10.1071 46.5306 10.4526    nan  38.49 0.1
46.4075 13.3540 48.7287 16.5904    nan 104.21 0.1
46.4548  8.6629 43.6108 12.5806    nan 139.84 0.1
46.2396  8.0196 47.4797 13.1260    nan 124.35 0.1
48.7719  9.1950 47.4162 17.3317    nan 177.02 0.1
46.2538 13.2755 45.8806 11.8047    nan  34.78 0.1
46.5480 13.5137 48.5019 11.4534    nan  79.40 0.1
43.3292 11.9663 47.4642 11.9189    nan 140.42 0.1
47.4419  9.4559 46.2967 10.8617    nan  50.29 0.1
45.8260 15.4569 46.4481 16.2504  37.29    nan 0.1
47.2944  9.4918 46.4530 10.5789  46.80  37.23 0.1
46.4762 10.3722 47.7589 17.0530    nan 157.06 0.1
47.0733 16.0792 46.7436 13.0855    nan  67.99 0.1
46.9480 12.0787 45.1286 16.2664    nan 111.88 0.1
47.7617 12.8645 46.2465 11.4137    nan  60.24 0.1
43.0627 13.3352 47.4871 10.7623    nan 161.62 0.1
45.0361 14.1549 46.3483 11.2385    nan  76.71 0.1
47.0948 13.9499 46.6077 13.5845  20.82    nan 0.1
46.8257  9.1117 46.3778 11.9822    nan  69.48 0.1
46.5763 11.1635 46.1927 12.4166    nan  31.12 0.1
45.6183 10.5243 46.6300 13.7530    nan  80.43 0.1
46.7225 14.1458 47.0433 12.3318    nan  41.83 0.1
47.7617 12.8645 46.6203 10.2636    nan  70.74 0.1
48.8443 13.7006 46.6164 10.5495    nan 100.83 0.1
45.8672 15.6275 46.1927 12.4166    nan  71.64 0.1
45.8991 10.2249 47.2651 13.4917    nan  86.92 0.1
43.2630 12.5246 46.0108 15.6245    nan 105.89 0.1
47.9797 11.7188 46.4578 12.3459    nan  52.22 0.1
45.8934 14.0643 48.2443 17.7898    nan 111.92 0.1
46.2340 13.2438 45.3660  8.8338    nan 104.18 0.1
46.5480 13.5137 46.9886 12.5100  30.95    nan 0.1
46.2507 10.3953 46.7427 12.4359    nan  48.59 0.1
46.1312 16.4554 46.0366 11.5235    nan 109.86 0.1
47.1605 12.6420 46.2990 12.8134    nan  28.76 0.1
44.3509 10.9765 46.2340 13.2438    nan  82.06 0.1
47.4163 10.9788 46.5480 13.5137    nan  65.12 0.1
47.3448 11.1037 46.5480 13.5137    nan  61.16 0.1
47.7528  9.1231 47.2418 13.8039    nan 105.71 0.1
48.3483 15.1619 43.0500  9.8424    nan 214.62 0.1
47.9108 11.2213 47.4376  8.0136    nan  69.18 0.1
48.8591 17.6707 44.1678 11.1229    nan 216.63 0.1
47.4672  9.2442 47.1607 13.2160    nan  89.96 0.1
47.0948 13.9499 46.7075 11.2025    nan  63.73 0.1
44.1678 11.1229 47.9480 14.7589    nan 153.72 0.1
47.2867  9.8803 46.7793 13.3339    nan  80.96 0.1
44.8658 11.0031 48.3014 14.6496    nan 140.66 0.1
46.9332 14.5516 48.2333 18.9990    nan 105.49 0.1
46.0482 11.6497 48.3730 17.2770    nan 145.32 0.1
48.1182  8.5502 46.8642 16.5276    nan 178.40 0.1
47.5275  8.1119 43.9142 10.4915    nan 133.55 0.1
45.5278 14.3807 47.8333 10.6235    nan 113.67 0.1
46.7260 10.6853 47.2306 14.2970    nan  85.13 0.1
46.4548  8.6629 46.2445 13.5094    nan 112.08 0.1
46.1733 13.6450 45.2926 13.8167  34.76  28.26 0.1
46.8642 16.5276 46.3176 11.0921    nan 123.54 0.1
46.1312 16.4554 47.0139 13.1864    nan  78.80 0.1
46.4840 10.8266 47.1293 13.0792    nan  54.48 0.1
48.3301  8.3296 46.2150 18.6436    nan 233.89 0.1
43.9377 12.4451 45.1026 17.5139    nan 125.32 0.1
43.1776 16.4488 48.7534  9.7219    nan 234.77 0.1
48.3719 16.2054 47.5522 11.4363    nan 104.45 0.1
47.4457 15.0856 43.1210 10.5732    nan 179.14 0.1
47.4086 15.9587 46.2083 11.9315    nan 100.33 0.1
46.9676  8.6371 45.5464 14.0143    nan 132.53 0.1
47.1968 12.7209 45.4356 17.8482    nan 127.36 0.1
48.3730 17.2770 48.9743  8.6837    nan 164.53 0.1
46.6077 13.5845 46.8199 11.2587    nan  53.06 0.1
47.2505 15.5232 47.1547 18.8341    nan  72.55 0.1
46.4245 17.7954 45.9201 10.4529    nan 163.17 0.1
47.0492  9.3808 46.7793 13.3339    nan  91.10 0.1
46.7805  9.8795 43.7967 11.7893    nan 113.10 0.1
47.9797 11.7188 46.3934 11.4056    nan  52.58 0.1
44.5635 14.8712 46.6543 11.5434    nan 100.70 0.1
47.6775 16.0904 46.2083 11.9315    nan 107.58 0.1
43.4262  9.8920 46.2941 14.4433    nan 143.22 0.1
43.0049 12.9046 48.3687 15.6522    nan 188.25 0.1
46.6894 13.9606 46.8129 11.5480    nan  54.70 0.1
44.0624 10.5970 47.2205 11.2087    nan 108.41 0.1
47.3692  8.5809 46.4952 11.3185    nan  68.69 0.1
47.9108 11.2213 48.1400  9.1994    nan  43.08 0.1
45.7381 14.4221 48.4438  9.4586    nan 132.74 0.1
46.5068 10.9028 46.2465 11.4137  17.57    nan 0.1
43.3292 11.9663 45.6468 11.0721    nan  81.19 0.1
47.0492  9.3808 43.5236 11.2458    nan 130.11 0.1
44.8784 15.6231 45.3617 11.6739    nan  90.47 0.1
46.4832  9.4496 44.5635 14.8712    nan 137.02 0.1
45.3135 10.6628 47.0893 13.5499    nan  87.79 0.1
46.8468  9.0083 46.1312 16.4554    nan 172.72 0.1
45.9348 14.4434 46.8199 11.2587    nan  77.11 0.1
47.5275  8.1119 45.2926 13.8167    nan 149.04 0.1
46.7566 15.8254 47.1839 12.9368    nan  66.38 0.1
45.4803  9.2321 46.8774 11.4214    nan  68.22 0.1
47.4672  9.2442 46.7540 13.8495    nan 107.33 0.1
46.7566 15.8254 46.7260 10.6853    nan 116.16 0.1
47.3357 11.5763 47.1381 13.7348    nan  49.01 0.1
47.6807 16.5567 46.6820 13.4414    nan  78.30 0.1
46.9488 15.2988 46.4245 17.7954    nan  57.28 0.1
46.4136 10.0231 43.9142 10.4915    nan  87.39 0.1
47.3357 11.5763 48.4272 13.4975    nan  54.97 0.1
45.7753 10.6286 45.5464 14.0143    nan  75.35 0.1
44.7488 17.1839 46.0147 10.3246    nan 160.32 0.1
44.6071  9.2926 47.4313 17.9238    nan 216.00 0.1
46.2538 13.2755 47.2276 13.0586  38.72  32.27 0.1
46.3195 13.0984 44.5359 10.5961    nan  82.20 0.1
46.4630 11.3778 48.5379 12.9455    nan  76.63 0.1
47.4419  9.4559 46.8243 11.7389    nan  55.99 0.1
43.4731 11.2902 48.7289 10.2971    nan 177.18 0.1
47.0684 12.8766 46.1425 12.8085    nan  30.57 0.1
46.4142 13.0011 45.8672 15.6275    nan  60.87 0.1
45.8991 10.2249 46.8625 11.9466    nan  50.02 0.1
47.7645  8.4924 46.2829 12.0472    nan  93.52 0.1
46.2281 13.7368 47.0433 12.3318    nan  41.40 0.1
45.3148 15.8050 46.9643 12.9752    nan  83.56 0.1
47.9797 11.7188 46.4809 13.0239    nan  57.91 0.1
47.9282 15.8618 46.7381 11.9090    nan  97.03 0.1
47.8277 13.5612 47.1547 18.8341    nan 116.48 0.1
47.0495 13.9052 46.6671 11.6886    nan  51.38 0.1
47.8057 12.8188 45.6830 10.8187    nan  83.16 0.1
48.4272 13.4975 47.8294 17.6559    nan  89.29 0.1
47.8495 14.2659 45.3443 12.3182    nan  94.65 0.1
47.8952  8.8468 48.3730 17.2770    nan 162.40 0.1
44.4712  8.9512 47.4301 13.7610    nan 150.04 0.1
47.7405 12.8671 45.6830 10.8187    nan  82.22 0.1
43.4731 11.2902 46.6246 11.8805    nan 107.46 0.1
47.0784 13.3447 45.9201 10.4529    nan  76.54 0.1
47.6799 10.1071 46.8078 12.7564    nan  65.97 0.1
44.8658 11.0031 46.9488 15.2988    nan 118.54 0.1
46.3195 13.0984 47.6040 15.5860    nan  71.44 0.1
46.4481 16.2504 48.4608 14.0707    nan  81.11 0.1
47.7405 12.8671 46.9886 12.5100  31.32    nan 0.1
44.9059 13.7505 45.6378 11.2099    nan  63.07 0.1
46.3195 13.0984 46.2077 11.2324    nan  42.49 0.1
47.7528  9.1231 45.7753 10.6286    nan  74.29 0.1
47.7528  9.1231 48.3067 11.9233    nan  60.55 0.1
43.9142 10.4915 47.3448 11.1037    nan 117.55 0.1
44.3509 10.9765 47.1547 18.8341    nan 199.40 0.1
48.4608 14.0707 45.0125 16.9069    nan 126.91 0.1
46.8642 16.5276 46.5068 10.9028    nan 127.92 0.1
46.3176 11.0921 46.5776 12.3778    nan  30.30 0.1
47.9797 11.7188 46.2150 18.6436    nan 164.03 0.1
47.9282 15.8618 47.8294 17.6559    nan  38.05 0.1
45.8808 11.1884 45.6225  8.3610    nan  64.72 0.1
46.0835 10.9587 46.5762 13.3901    nan  57.02 0.1
46.4762 10.3722 45.5311 14.8101    nan 104.72 0.1
46.9281 11.4118 48.3067 11.9233    nan  46.52 0.1
47.4162 17.3317 46.5966 12.7804    nan 105.87 0.1
47.6799 10.1071 46.8128 13.4803    nan  80.93 0.1
47.7617 12.8645 46.4610 15.5018    nan  72.08 0.1
47.1501 13.9271 47.0433 12.3318    nan  35.66 0.1
43.5357 12.5350 46.4075 13.3540    nan  98.22 0.1
44.3162  9.5174 46.6299 13.6416    nan 122.77 0.1
46.1698 11.5390 46.6247 10.8301  26.52    nan 0.1
43.6108 12.5806 45.3660  8.8338    nan 116.09 0.1
44.8939  9.9098 46.5762 13.3901    nan  97.17 0.1
47.6799 10.1071 47.2384 13.5776    nan  79.96 0.1
47.4672  9.2442 46.2941 14.4433    nan 124.36 0.1
45.3617 11.6739 46.4779 10.0989    nan  51.54 0.1
43.6108 12.5806 46.9281 11.4118    nan 115.22 0.1
43.6486 12.2386 46.2445 13.5094    nan  92.53 0.1
46.4703 16.7755 46.7450 13.6372    nan  70.55 0.1
45.5464 14.0143 46.4840 10.8266    nan  77.78 0.1
44.1594 10.3864 45.8260 15.4569    nan 132.81 0.1
43.3666 12.5715 46.1495 15.4695    nan 113.50 0.1
45.6153 15.4673 46.4569 12.8814    nan  63.98 0.1
47.7437 15.0776 45.9201 10.4529    nan 120.89 0.1
46.3195 13.0984 47.4642 11.9189    nan  45.94 0.1
47.9797 11.7188 46.9346 12.8673    nan  42.51 0.1
43.1979 12.3536 43.0627 13.3352  31.64    nan 0.1
46.4474 11.6404 46.5306 10.4526    nan  26.80 0.1
45.3443 12.3182 46.3875 12.1706    nan  33.84 0.1
47.7528  9.1231 46.1698 11.5390    nan  76.00 0.1
45.3443 12.3182 47.0217 12.6894    nan  55.42 0.1
45.9218  9.0417 46.5272 12.1748    nan  73.55 0.1
45.7552 11.0242 46.2990 12.8134    nan  43.65 0.1
45.6135 16.7544 46.2507 10.3953    nan 146.10 0.1
46.4832  9.4496 46.4703 16.7755    nan 166.37 0.1
44.3242  8.3459 46.9520 17.1486    nan 220.12 0.1
45.3617 11.6739 47.2306 14.2970    nan  85.02 0.1
43.2732 10.6579 45.1371  9.3837    nan  69.75 0.1
46.4245 17.7954 48.8331 12.6421    nan 136.17 0.1
44.8784 15.6231 46.5132 11.5059    nan 107.88 0.1
47.0378 11.7090 47.1293 13.0792    nan  30.38 0.1
46.9676  8.6371 48.2928 12.9750    nan 103.29 0.1
47.6837 11.0034 46.6904 12.9081    nan  53.84 0.1
43.3342 12.2680 46.7566 15.8254    nan 138.34 0.1
43.1776 16.4488 45.8808 11.1884    nan 146.45 0.1
46.0322 13.8877 46.4564 11.1182    nan  63.60 0.1
48.3483 15.1619 48.4272 13.4975    nan  33.69 0.1
43.2550 12.9406 47.4313 17.9238    nan 177.07 0.1
48.8591 17.6707 46.5256 18.2647    nan  76.21 0.1
46.9001 17.8877 43.9377 12.4451    nan 156.15 0.1
43.1148 10.9026 47.5522 11.4363    nan 150.42 0.1
47.2867  9.8803 46.6407 11.3551    nan  39.61 0.1
47.0492  9.3808 44.1594 10.3864    nan 101.83 0.1
48.7719  9.1950 46.1495 12.6154    nan 114.53 0.1
46.2829 12.0472 45.5278 14.3807    nan  56.41 0.1
46.6894 13.9606 46.6762 12.2205    nan  39.07 0.1
46.7075 11.2025 46.1425 12.8085    nan  40.94 0.1
46.4610 15.5018 48.7909 10.8171    nan 126.75 0.1
44.5279 15.7644 47.2276 13.0586    nan 107.89 0.1
48.1230 13.3063 45.2926 13.8167    nan  94.13 0.1
47.7645  8.4924 48.8891 11.5845    nan  71.42 0.1
44.0260 10.4821 47.8333 10.6235    nan 129.89 0.1
45.3617 11.6739 47.1863 13.4193    nan  72.14 0.1
46.5480 13.5137 46.6671 11.6886    nan  41.68 0.1
48.3687 15.6522 46.7444 18.9654    nan  88.18 0.1
43.2097 11.1562 45.6183 10.5243    nan  83.95 0.1
47.0211 10.7291 44.1703 12.2445    nan 101.00 0.1
43.0365 13.0873 46.9332 14.5516    nan 133.01 0.1
45.7381 14.4221 46.1425 12.8085    nan  37.17 0.1
47.4376  8.0136 46.3116 12.4448    nan 107.50 0.1
46.1495 15.4695 45.9609 11.3202    nan  92.42 0.1
45.4803  9.2321 47.3678 14.4726    nan 134.51 0.1
48.5300 12.9776 45.2380  8.2885    nan 152.59 0.1
46.9945 11.9796 47.1020 14.1927    nan  49.79 0.1
46.9182 12.3110 46.7415 10.8256    nan  34.09 0.1
46.8128 13.4803 47.3535 13.6628  20.94    nan 0.1
47.0492  9.3808 46.6407 11.3551    nan  47.37 0.1
46.4578 12.3459 46.5132 11.5059  24.31    nan 0.1
46.4610 15.5018 47.0948 13.9499  44.71  39.26 0.1
46.5782  8.3189 48.4608 14.0707    nan 141.76 0.1
47.7405 12.8671 45.6135 16.7544    nan 111.49 0.1
47.4419  9.4559 47.5522 11.4363    nan  43.19 0.1
47.3789 12.3084 47.6837 11.0034    nan  30.96 0.1
43.0365 13.0873 43.7744 11.2551    nan  51.48 0.1
45.9595 10.9436 48.3014 14.6496    nan 113.04 0.1
43.4262  9.8920 45.5090 16.0507    nan 162.64 0.1
45.8806 11.8047 47.0703 10.2643    nan  52.54 0.1
43.4262  9.8920 43.4764 10.5787  24.62    nan 0.1
47.4162 17.3317 46.2192 10.7364    nan 154.68 0.1
46.2408 12.9877 45.8260 15.4569    nan  56.56 0.1
47.6040 15.5860 48.2333 18.9990    nan  76.30 0.1
47.7589 17.0530 48.1182  8.5502    nan 180.46 0.1
47.4162 17.3317 46.9488 15.2988    nan  47.05 0.1
45.6153 15.4673 46.9332 14.5516    nan  47.86 0.1
45.6378 11.2099 47.3789 12.3084    nan  62.15 0.1
46.4142 13.0011 47.2054 14.1072    nan  37.14 0.1
45.4056  9.9307 46.2071 10.4791    nan  29.73 0.1
45.8260 15.4569 46.9763 11.6378    nan  93.83 0.1
48.4608 14.0707 46.9332 14.5516    nan  51.05 0.1
44.8493  8.3523 46.0322 13.8877    nan 134.22 0.1
44.1594 10.3864 48.2928 12.9750    nan 149.78 0.1
46.1312 16.4554 47.0784 13.3447    nan  77.32 0.1
45.8677  8.7700 45.5043 15.2518    nan 145.02 0.1
47.7528  9.1231 47.2205 11.2087    nan  49.24 0.1
47.3484  9.3490 46.5445 13.2054    nan  92.29 0.1
43.2097 11.1562 46.0322 13.8877    nan 114.29 0.1
46.0108 15.6245 47.4258 14.2890    nan  54.02 0.1
44.7504 14.7821 46.2507 10.3953    nan 109.32 0.1
44.6608 11.4363 47.3535 13.6628    nan 103.26 0.1
47.0984  8.9252 48.5230 10.9333    nan  61.64 0.1
45.7636 10.1171 45.2926 13.8167    nan  82.87 0.1
48.9951 11.5200 46.5092 14.5489    nan 104.30 0.1
47.6997 16.2963 47.0948 13.9499    nan  56.84 0.1
47.5275  8.1119 44.7679  9.4478    nan  96.17 0.1
46.5782  8.3189 46.1733 13.6450    nan 123.69 0.1
47.2834 16.7056 45.9201 10.4529    nan 148.60 0.1
47.7205 12.8773 45.8806 11.8047    nan  66.06 0.1
44.0450 10.7570 47.0733 16.0792    nan 159.99 0.1
47.9282 15.8618 46.0438 14.5278    nan  68.49 0.1
46.5951  8.7483 44.0260 10.4821    nan  96.75 0.1
48.4272 13.4975 44.4818 16.5313    nan 145.47 0.1
48.1400  9.1994 45.5090 16.0507    nan 175.50 0.1
43.1979 12.3536 43.4262  9.8920    nan  58.23 0.1
44.3128 11.4248 48.0757  9.7032    nan 132.20 0.1
45.9922 12.1051 46.1547 12.1850   6.72    nan 0.1
45.7381 14.4221 46.4779 10.0989    nan 101.01 0.1
45.9348 14.4434 46.8129 11.5480    nan  70.73 0.1
46.0322 13.8877 45.6048 10.9697    nan  66.16 0.1
48.1400  9.1994 43.4764 10.5787    nan 160.49 0.1
47.9108 11.2213 46.4428 13.5650    nan  71.21 0.1
47.5522 11.4363 47.0909 12.5391    nan  29.22 0.1
47.0893 13.5499 46.4779 10.0989    nan  82.65 0.1
46.3255 11.6048 47.5414 13.9308    nan  66.62 0.1
44.5279 15.7644 45.3443 12.3182    nan  81.63 0.1
47.7437 15.0776 48.8331 12.6421    nan  62.70 0.1
47.0217 12.6894 46.1547 12.1850    nan  31.14 0.1
46.6365 15.1139 46.1468 10.8060    nan  97.65 0.1
46.5092 14.5489 45.0167 12.0335    nan  74.00 0.1
46.2829 12.0472 44.5825 12.0057    nan  55.19 0.1
46.2601 12.7104 46.2281 13.7368  33.41    nan 0.1
46.3116 12.4448 46.5656 12.8944  15.65    nan 0.1
47.4148  8.9077 45.8677  8.7700    nan  50.69 0.1
46.2538 13.2755 47.8277 13.5612    nan  52.43 0.1
45.5464 14.0143 46.6407 11.3551    nan  68.60 0.1
47.8495 14.2659 45.4356 17.8482    nan 111.34 0.1
46.6203 10.2636 44.9592 12.4323    nan  74.10 0.1
45.7381 14.4221 47.2306 14.2970  60.81  48.57 0.1
46.2829 12.0472 48.4940 18.8361    nan 166.96 0.1
46.2450 12.9240 46.7777 11.4078    nan  38.11 0.1
47.6386 18.3824 48.7156 17.1041    nan  44.66 0.1
46.7566 15.8254 46.4783 11.7668    nan  91.98 0.1
43.6931 12.7771 46.6780 15.0327    nan 111.12 0.1
43.6931 12.7771 48.6348 14.7326    nan 167.78 0.1
45.4356 17.8482 45.1371  9.3837    nan 193.94 0.1
48.8666 11.3742 44.2245 11.7666    nan 152.31 0.1
45.8991 10.2249 47.1381 13.7348    nan  89.85 0.1
46.1312 16.4554 46.3875 12.1706    nan  95.76 0.1
45.6468 11.0721 47.0984  8.9252    nan  69.86 0.1
46.1312 16.4554 47.0217 12.6894    nan  91.04 0.1
46.0108 15.6245 47.9629 16.3971    nan  56.73 0.1
47.9629 16.3971 46.3483 11.2385    nan 128.69 0.1
46.2340 13.2438 47.9480 14.7589    nan  67.21 0.1
45.6378 11.2099 48.3719 16.2054    nan 142.67 0.1
48.9434 15.7007 44.8939  9.9098    nan 184.60 0.1
48.8591 17.6707 46.4569 12.8814    nan 134.18 0.1
44.1594 10.3864 48.3636 10.4021    nan 142.74 0.1
43.1148 10.9026 45.8672 15.6275    nan 143.61 0.1
47.6807 16.5567 44.0543 11.3585    nan 169.55 0.1
45.7381 14.4221 47.1863 13.4193    nan  51.70 0.1
46.4352  8.1105 43.0627 13.3352    nan 174.41 0.1
46.4136 10.0231 44.7679  9.4478    nan  59.31 0.1
43.2630 12.5246 44.7488 17.1839    nan 121.90 0.1
47.0211 10.7291 48.9434 15.7007    nan 124.77 0.1
46.4474 11.6404 46.8078 12.7564  34.79    nan 0.1
48.7534  9.7219 47.7528 11.8492    nan  54.83 0.1
46.0322 13.8877 47.5207 14.4165    nan  50.43 0.1
47.4457 15.0856 46.1597 17.2897    nan  64.95 0.1
47.2944  9.4918 45.9201 10.4529    nan  51.08 0.1
46.2941 14.4433 45.9043 11.7112    nan  62.70 0.1
45.8808 11.1884 46.6384 12.0420  40.36  31.56 0.1
44.8784 15.6231 47.6775 16.0904    nan  91.84 0.1
45.3135 10.6628 46.3264 10.7838    nan  33.69 0.1
46.4762 10.3722 46.7714 12.0908    nan  40.05 0.1
43.4262  9.8920 46.1808  9.1126    nan  94.45 0.1
45.6135 16.7544 47.3789 12.3084    nan 116.18 0.1
46.7805  9.8795 46.1016 14.7014    nan 112.51 0.1
45.6183 10.5243 47.7437 15.0776    nan 124.04 0.1
47.2944  9.4918 45.3082 11.1724    nan  76.12 0.1
43.0426 12.6587 46.8642 16.5276    nan 152.66 0.1
45.9218  9.0417 46.8078 12.7564    nan  89.48 0.1
46.1733 13.6450 46.3269 11.7865    nan  41.88 0.1
47.7589 17.0530 46.2987 10.5510    nan 155.35 0.1
46.6780 15.0327 46.7775 12.5890    nan  54.75 0.1
46.4474 11.6404 46.8128 13.4803    nan  42.87 0.1
47.4243 12.6770 45.8806 11.8047    nan  55.21 0.1
46.4610 15.5018 46.1117 10.1389    nan 121.09 0.1
46.4474 11.6404 47.2384 13.5776    nan  51.16 0.1
43.3292 11.9663 43.2550 12.9406  31.81    nan 0.1
48.8891 11.5845 44.7637 10.3131    nan 139.31 0.1
45.7090 13.7640 48.6348 14.7326    nan  98.41 0.1
47.8294 17.6559 46.2987 10.5510    nan 167.97 0.1
43.9142 10.4915 48.1400  9.1994    nan 146.68 0.1
46.1597 17.2897 44.5825 12.0057    nan 130.42 0.1
44.2245 11.7666 48.4608 14.0707    nan 150.44 0.1
47.6807 16.5567 45.6830 10.8187    nan 146.31 0.1
47.4376  8.0136 48.7156 17.1041    nan 194.85 0.1
46.1312 16.4554 46.9091 13.0787    nan  80.43 0.1
43.4981 12.9415 44.5359 10.5961    nan  73.02 0.1
45.9218  9.0417 46.8128 13.4803    nan 105.64 0.1
47.9797 11.7188 46.6046 12.5251    nan  49.11 0.1
48.7026 11.9466 48.5019 11.4534  17.60    nan 0.1
48.8891 11.5845 45.8808 11.1884    nan  97.83 0.1
48.0635 15.4063 48.0979 12.0838    nan  71.65 0.1
46.8381 13.6711 46.6247 10.8301    nan  65.35 0.1
45.9218  9.0417 47.2384 13.5776    nan 112.80 0.1
46.7540 13.8495 46.4474 11.6404    nan  51.10 0.1
46.7793 13.3339 46.4779 10.0989    nan  76.07 0.1
46.2967 10.8617 46.8522 12.9459    nan  50.35 0.1
47.2834 16.7056 48.8331 12.6421    nan  99.57 0.1
47.4672  9.2442 46.3255 11.6048    nan  66.23 0.1
44.5279 15.7644 47.8277 13.5612    nan 121.37 0.1
44.7488 17.1839 46.5092 14.5489    nan  82.10 0.1
46.4245 17.7954 46.2967 10.8617    nan 152.84 0.1
46.6077 13.5845 46.6762 12.2205    nan  30.70 0.1
48.4940 18.8361 46.8642 16.5276    nan  71.23 0.1
